episodes,steps,total reward
132,10000,0.0
233,20000,8.0
412,30000,101.0
734,40000,233.0
1065,50000,236.0
1384,60000,230.0
1698,70000,241.0
2028,80000,236.0
2344,90000,225.0
2652,100000,227.0
