steps,episodes,total reward
10000,131,0.0
20000,236,9.0
30000,476,157.0
40000,800,230.0
50000,1119,234.0
60000,1442,243.0
70000,1765,228.0
80000,2093,242.0
90000,2421,240.0
100000,2748,249.0
