steps,episodes,total reward
10000,291,14.0
20000,507,17.0
30000,681,4.0
40000,877,27.0
50000,1040,21.0
60000,1250,33.0
70000,1440,8.0
80000,1661,25.0
90000,1882,44.0
100000,2125,47.0
