steps,episodes,total reward
10000,122,0.0
20000,223,1.0
30000,430,116.0
40000,771,280.0
50000,1152,307.0
60000,1551,316.0
70000,1915,287.0
80000,2306,312.0
90000,2646,277.0
100000,3046,320.0
