total reward,episodes,steps
0.0,186,10000
0.0,314,20000
0.0,448,30000
1.0,568,40000
7.0,701,50000
3.0,821,60000
5.0,940,70000
9.0,1055,80000
7.0,1177,90000
8.0,1283,100000
