steps,episodes,total reward
10000,165,30.0
20000,297,35.0
30000,416,31.0
40000,575,45.0
50000,769,73.0
60000,953,59.0
70000,1126,57.0
80000,1308,49.0
90000,1537,93.0
100000,1770,108.0
