1.0	0.0536	0.0996	0.1450
2.0	0.0505	0.0876	0.1281
3.0	0.0555	0.0849	0.1141
4.0	0.0609	0.0834	0.1081
5.0	0.0696	0.0931	0.1149
6.0	0.0707	0.0933	0.1198
7.0	0.0794	0.0995	0.1279
8.0	0.0797	0.1004	0.1277
9.0	0.0866	0.1043	0.1351
10.0	0.0866	0.1068	0.1370
11.0	0.0919	0.1128	0.1352
12.0	0.0961	0.1176	0.1387
13.0	0.1041	0.1175	0.1402
14.0	0.1068	0.1216	0.1436
15.0	0.1111	0.1260	0.1433
16.0	0.1135	0.1294	0.1423
17.0	0.1205	0.1338	0.1529
18.0	0.1238	0.1324	0.1578
19.0	0.1273	0.1382	0.1731
20.0	0.1322	0.1523	0.1845
21.0	0.1387	0.1586	0.1947
22.0	0.1430	0.1750	0.2058
23.0	0.1571	0.1886	0.2209
24.0	0.1721	0.2047	0.2409
25.0	0.1828	0.2111	0.2471
26.0	0.1919	0.2232	0.2610
27.0	0.2074	0.2431	0.2822
28.0	0.2136	0.2570	0.2973
29.0	0.2276	0.2809	0.3152
30.0	0.2493	0.2905	0.3234
31.0	0.2664	0.3091	0.3309
32.0	0.2772	0.3187	0.3400
33.0	0.2911	0.3136	0.3378
34.0	0.2845	0.3089	0.3484
35.0	0.2798	0.3128	0.3652
36.0	0.2878	0.3203	0.3662
37.0	0.2908	0.3275	0.3730
38.0	0.2859	0.3282	0.4005
39.0	0.2986	0.3374	0.3968
40.0	0.2933	0.3411	0.3972
41.0	0.2879	0.3598	0.4075
42.0	0.3042	0.3491	0.4184
43.0	0.3013	0.3568	0.4104
44.0	0.3022	0.3565	0.4432
45.0	0.3080	0.3657	0.4354
46.0	0.3182	0.3720	0.4349
47.0	0.3348	0.3784	0.4199
48.0	0.3301	0.3775	0.4227
49.0	0.3309	0.3803	0.4304
50.0	0.3213	0.3763	0.4323
51.0	0.3027	0.3586	0.4190
52.0	0.3092	0.3679	0.4247
53.0	0.3052	0.3748	0.4246
54.0	0.3147	0.3798	0.4344
55.0	0.3127	0.3779	0.4237
56.0	0.3152	0.3826	0.4326
57.0	0.3288	0.3830	0.4304
58.0	0.3357	0.3856	0.4156
59.0	0.3419	0.3959	0.4327
60.0	0.3470	0.3901	0.4350
61.0	0.3526	0.3880	0.4411
62.0	0.3382	0.3918	0.4335
63.0	0.3563	0.3909	0.4397
64.0	0.3389	0.3940	0.4306
65.0	0.3403	0.3834	0.4287
66.0	0.3433	0.3800	0.4309
67.0	0.3287	0.3767	0.4277
68.0	0.3295	0.3720	0.4259
69.0	0.3210	0.3694	0.4441
70.0	0.3159	0.3642	0.4508
71.0	0.3103	0.3798	0.4381
72.0	0.3230	0.3870	0.4352
73.0	0.3305	0.3722	0.4428
74.0	0.3351	0.3860	0.4283
75.0	0.3456	0.4011	0.4511
76.0	0.3347	0.3911	0.4510
77.0	0.3376	0.3935	0.4553
78.0	0.3111	0.3887	0.4466
79.0	0.3281	0.3848	0.4274
80.0	0.3402	0.3733	0.4275
81.0	0.3248	0.3665	0.4170
82.0	0.3259	0.3719	0.4114
83.0	0.3146	0.3684	0.4168
84.0	0.3236	0.3644	0.4152
85.0	0.3407	0.3876	0.4035
86.0	0.3420	0.3895	0.4217
87.0	0.3373	0.3852	0.4304
88.0	0.3450	0.3873	0.4367
89.0	0.3389	0.3914	0.4356
90.0	0.3347	0.3830	0.4351
91.0	0.3307	0.3875	0.4303
92.0	0.3508	0.3921	0.4350
93.0	0.3523	0.4022	0.4471
94.0	0.3507	0.3932	0.4347
95.0	0.3567	0.3905	0.4427
96.0	0.3474	0.3909	0.4304
97.0	0.3508	0.3909	0.4320
98.0	0.3446	0.4032	0.4501
99.0	0.3474	0.3926	0.4479
