episodes,steps,total reward
161,10000,16.0
271,20000,32.0
390,30000,28.0
512,40000,36.0
683,50000,57.0
845,60000,61.0
1074,70000,120.0
1276,80000,93.0
1538,90000,107.0
1885,100000,240.0
