episodes,steps,total reward
153,10000,34.0
367,20000,59.0
607,30000,72.0
910,40000,135.0
1236,50000,188.0
1543,60000,187.0
1868,70000,177.0
2171,80000,131.0
2445,90000,137.0
2761,100000,175.0
