episodes,total reward,steps
147,33.0,10000
325,79.0,20000
637,171.0,30000
948,196.0,40000
1314,257.0,50000
1677,254.0,60000
2030,225.0,70000
2407,273.0,80000
2739,231.0,90000
3067,231.0,100000
