episodes,steps,total reward
208,10000,0.0
337,20000,0.0
468,30000,1.0
583,40000,0.0
705,50000,8.0
835,60000,4.0
954,70000,2.0
1069,80000,7.0
1153,90000,7.0
1259,100000,9.0
