total reward,steps,episodes
33.0,10000,157
50.0,20000,336
62.0,30000,540
75.0,40000,767
68.0,50000,980
74.0,60000,1208
49.0,70000,1419
67.0,80000,1638
84.0,90000,1878
77.0,100000,2084
