steps,episodes,total reward
10000,175,16.0
20000,350,27.0
30000,552,53.0
40000,849,100.0
50000,1074,85.0
60000,1311,96.0
70000,1545,97.0
80000,1776,74.0
90000,2029,113.0
100000,2305,122.0
