total reward,steps,episodes
0.0,10000,136
0.0,20000,219
10.0,30000,311
138.0,40000,539
124.0,50000,731
195.0,60000,1014
162.0,70000,1270
174.0,80000,1519
147.0,90000,1744
156.0,100000,1977
