total reward,episodes,steps
5.0,141,10000
6.0,263,20000
17.0,412,30000
61.0,626,40000
36.0,871,50000
71.0,1067,60000
61.0,1271,70000
120.0,1546,80000
86.0,1766,90000
114.0,2024,100000
