steps,total reward,episodes
10000,33.0,305
20000,24.0,503
30000,20.0,744
40000,21.0,949
50000,24.0,1148
60000,30.0,1369
70000,26.0,1588
80000,24.0,1800
90000,20.0,2029
100000,33.0,2270
