steps,episodes,total reward
10000,135,0.0
20000,219,12.0
30000,409,104.0
40000,732,241.0
50000,1058,237.0
60000,1382,244.0
70000,1694,249.0
80000,2008,236.0
90000,2320,223.0
100000,2653,245.0
