episodes,steps,total reward
189,10000,11.0
419,20000,38.0
669,30000,57.0
933,40000,76.0
1216,50000,92.0
1515,60000,116.0
1798,70000,91.0
2067,80000,75.0
2350,90000,129.0
2635,100000,106.0
