steps,total reward,episodes
10000,-0.8100000000000005,81
20000,-0.5600000000000003,137
30000,-0.5000000000000002,187
40000,-0.47000000000000025,234
50000,-0.47000000000000025,281
60000,-0.5100000000000002,332
70000,-0.5300000000000002,385
80000,-0.5300000000000002,438
90000,-0.5100000000000002,489
100000,-0.4100000000000002,530
