total reward,steps,episodes
16.36000000000001,10000,182
30.07999999999995,20000,305
41.25,30000,422
41.26,40000,538
45.220000000000006,50000,662
42.4,60000,765
50.19000000000005,70000,897
36.40999999999997,80000,993
47.32,90000,1109
45.37000000000001,100000,1218
