total reward,steps,episodes
8.0,10000,159
16.0,20000,368
25.0,30000,621
27.0,40000,868
25.0,50000,1090
25.0,60000,1301
18.0,70000,1497
7.0,80000,1660
21.0,90000,1886
24.0,100000,2057
