steps,total reward,episodes
10000,15.0,106
20000,88.0,276
30000,196.0,568
40000,208.0,890
50000,239.0,1238
60000,231.0,1567
70000,211.0,1885
80000,223.0,2199
90000,231.0,2527
100000,212.0,2833
