episodes,total reward,steps
100,20.0,10000
381,202.0,20000
824,353.0,30000
1276,361.0,40000
1738,350.0,50000
2187,359.0,60000
2625,366.0,70000
3088,368.0,80000
3533,368.0,90000
3978,362.0,100000
