episodes,steps,total reward
217,10000,44.0
472,20000,39.0
770,30000,57.0
1173,40000,71.0
1595,50000,64.0
2007,60000,85.0
2516,70000,98.0
2937,80000,84.0
3384,90000,85.0
3752,100000,48.0
