steps,total reward,episodes
10000,27.0,166
20000,41.0,326
30000,38.0,490
40000,38.0,645
50000,58.0,835
60000,112.0,1086
70000,79.0,1306
80000,108.0,1536
90000,132.0,1794
100000,123.0,2072
