total reward,steps,episodes
0.0,10000,190
0.0,20000,344
0.0,30000,485
0.0,40000,600
3.0,50000,735
12.0,60000,837
6.0,70000,943
16.0,80000,1058
16.0,90000,1168
23.0,100000,1288
