steps,episodes,total reward
10000,158,34.0
20000,361,57.0
30000,567,60.0
40000,863,168.0
50000,1185,180.0
60000,1494,164.0
70000,1810,212.0
80000,2129,200.0
90000,2443,165.0
100000,2789,243.0
