episodes,total reward,steps
162,47.0,10000
357,61.0,20000
584,97.0,30000
797,66.0,40000
1026,90.0,50000
1218,64.0,60000
1474,88.0,70000
1728,120.0,80000
1974,94.0,90000
2231,102.0,100000
