episodes,total reward,steps
145,0.0,10000
241,0.0,20000
380,77.0,30000
685,244.0,40000
1040,286.0,50000
1423,308.0,60000
1784,273.0,70000
2161,295.0,80000
2514,286.0,90000
2851,260.0,100000
