episodes,steps,total reward
171,10000,30.0
345,20000,41.0
504,30000,41.0
706,40000,47.0
866,50000,38.0
1068,60000,62.0
1282,70000,53.0
1496,80000,73.0
1704,90000,79.0
1916,100000,64.0
