total reward,episodes,steps
0.0,182,10000
0.0,336,20000
0.0,474,30000
1.0,593,40000
9.0,715,50000
2.0,833,60000
3.0,941,70000
10.0,1052,80000
5.0,1163,90000
10.0,1257,100000
