steps,episodes,total reward
10000,170,25.0
20000,340,26.0
30000,526,29.0
40000,754,28.0
50000,973,36.0
60000,1223,47.0
70000,1478,53.0
80000,1777,43.0
90000,2001,34.0
100000,2232,38.0
