episodes,total reward,steps
191,32.0,10000
487,46.0,20000
804,63.0,30000
1110,46.0,40000
1473,61.0,50000
1804,71.0,60000
2103,56.0,70000
2473,52.0,80000
2797,46.0,90000
3110,45.0,100000
