episodes,steps,total reward
180,10000,49.0
397,20000,70.0
645,30000,78.0
974,40000,98.0
1296,50000,126.0
1569,60000,75.0
1974,70000,144.0
2308,80000,96.0
2664,90000,136.0
3049,100000,131.0
