episodes,total reward,steps
154,1.0,10000
280,10.0,20000
449,34.0,30000
602,20.0,40000
770,58.0,50000
1063,135.0,60000
1233,43.0,70000
1447,94.0,80000
1654,89.0,90000
1875,87.0,100000
