total reward,episodes,steps
1.0,136,10000
90.0,324,20000
167.0,566,30000
165.0,796,40000
125.0,995,50000
164.0,1231,60000
170.0,1479,70000
150.0,1714,80000
150.0,1940,90000
188.0,2210,100000
