total reward,episodes,steps
18.0,204,10000
73.0,511,20000
101.0,815,30000
70.0,1104,40000
94.0,1388,50000
79.0,1684,60000
71.0,1942,70000
112.0,2283,80000
79.0,2559,90000
60.0,2824,100000
