episodes,total reward,steps
136,6.0,10000
402,177.0,20000
770,289.0,30000
1113,274.0,40000
1483,289.0,50000
1886,316.0,60000
2248,285.0,70000
2634,300.0,80000
3023,316.0,90000
3415,320.0,100000
