steps,episodes,total reward
10000,204,63.0
20000,406,67.0
30000,557,43.0
40000,719,37.0
50000,879,46.0
60000,1061,66.0
70000,1261,70.0
80000,1421,49.0
90000,1581,52.0
100000,1772,73.0
