episodes,steps,total reward
197,10000,12.0
400,20000,11.0
614,30000,25.0
846,40000,36.0
1076,50000,44.0
1255,60000,37.0
1540,70000,91.0
1765,80000,47.0
1959,90000,45.0
2225,100000,62.0
