episodes,total reward,steps
290,33.0,10000
508,29.0,20000
710,24.0,30000
882,31.0,40000
1082,33.0,50000
1299,34.0,60000
1497,29.0,70000
1688,27.0,80000
1917,40.0,90000
2134,24.0,100000
