steps,total reward,episodes
10000,48.0,208
20000,48.0,371
30000,46.0,516
40000,40.0,677
50000,57.0,844
60000,37.0,988
70000,39.0,1138
80000,44.0,1304
90000,64.0,1482
100000,45.0,1632
