steps,total reward,episodes
10000,0.0,75
20000,0.0,131
30000,49.0,242
40000,202.0,554
50000,204.0,839
60000,230.0,1158
70000,227.0,1480
80000,259.0,1852
90000,269.0,2203
100000,260.0,2558
