steps,total reward,episodes
10000,0.0,77
20000,0.0,144
30000,49.0,263
40000,216.0,575
50000,236.0,891
60000,225.0,1207
70000,270.0,1560
80000,262.0,1911
90000,265.0,2276
100000,261.0,2638
