steps,total reward,episodes
10000,2.0,146
20000,4.0,313
30000,4.0,470
40000,5.0,638
50000,6.0,782
60000,18.0,926
70000,13.0,1074
80000,11.0,1224
90000,14.0,1350
100000,9.0,1491
