total reward,episodes,steps
2.0,70,10000
2.0,134,20000
37.0,236,30000
192.0,505,40000
223.0,832,50000
233.0,1157,60000
236.0,1477,70000
251.0,1825,80000
271.0,2178,90000
262.0,2520,100000
