episodes,total reward,steps
248,2.0,10000
414,3.0,20000
598,5.0,30000
767,4.0,40000
925,4.0,50000
1138,7.0,60000
1329,10.0,70000
1490,8.0,80000
1641,11.0,90000
1824,18.0,100000
