total reward,episodes,steps
4.0,242,10000
4.0,447,20000
8.0,620,30000
6.0,819,40000
10.0,1031,50000
11.0,1250,60000
3.0,1453,70000
5.0,1658,80000
2.0,1840,90000
17.0,2051,100000
