steps,episodes,total reward
10000,186,71.0
20000,358,56.0
30000,517,45.0
40000,685,56.0
50000,849,53.0
60000,1000,56.0
70000,1165,50.0
80000,1341,58.0
90000,1498,57.0
100000,1656,44.0
