episodes,steps,total reward
129,10000,0.0
227,20000,3.0
481,30000,158.0
806,40000,245.0
1131,50000,234.0
1464,60000,231.0
1787,70000,245.0
2101,80000,237.0
2421,90000,239.0
2739,100000,237.0
