steps,episodes,total reward
10000,184,20.0
20000,322,41.0
30000,421,40.0
40000,546,46.0
50000,669,55.0
60000,814,78.0
70000,990,99.0
80000,1174,112.0
90000,1365,123.0
100000,1634,190.0
