steps,total reward,episodes
10000,11.0,201
20000,19.0,469
30000,41.0,767
40000,30.0,1095
50000,55.0,1498
60000,65.0,1925
70000,77.0,2351
80000,62.0,2759
90000,80.0,3208
100000,78.0,3629
