steps,episodes,total reward
10000,114,-1.1400000000000008
20000,195,-0.8100000000000005
30000,263,-0.6800000000000004
40000,340,-0.7700000000000005
50000,408,-0.6800000000000004
60000,489,-0.8100000000000005
70000,543,-0.5400000000000003
80000,618,-0.7500000000000004
90000,689,-0.7100000000000004
100000,743,-0.5400000000000003
