total reward,steps,episodes
27.0,10000,205
43.0,20000,354
49.0,30000,495
69.0,40000,649
72.0,50000,822
80.0,60000,982
79.0,70000,1166
91.0,80000,1350
70.0,90000,1514
110.0,100000,1718
