steps,episodes,total reward
10000,192,21.0
20000,490,49.0
30000,795,60.0
40000,1167,102.0
50000,1580,124.0
60000,1927,84.0
70000,2231,68.0
80000,2590,69.0
90000,2874,70.0
100000,3129,43.0
