steps,episodes,total reward
10000,158,5.0
20000,316,24.0
30000,538,66.0
40000,727,52.0
50000,923,61.0
60000,1119,68.0
70000,1284,49.0
80000,1502,70.0
90000,1691,40.0
100000,1891,50.0
