episodes,steps,total reward
123,10000,0.0
273,20000,75.0
546,30000,178.0
799,40000,173.0
1062,50000,180.0
1331,60000,166.0
1579,70000,168.0
1801,80000,153.0
2064,90000,188.0
2295,100000,150.0
