steps,total reward,episodes
10000,18.0,202
20000,68.0,550
30000,72.0,939
40000,42.0,1249
50000,51.0,1562
60000,70.0,1918
70000,67.0,2263
80000,75.0,2596
90000,69.0,2913
100000,84.0,3279
