steps,episodes,total reward
10000,194,0.0
20000,341,0.0
30000,472,0.0
40000,595,0.0
50000,721,4.0
60000,835,9.0
70000,941,11.0
80000,1063,18.0
90000,1170,17.0
100000,1286,18.0
