steps,total reward,episodes
10000,7.0,176
20000,13.0,376
30000,22.0,631
40000,24.0,891
50000,84.0,1155
60000,63.0,1412
70000,48.0,1683
80000,79.0,1952
90000,40.0,2187
100000,81.0,2458
