steps,episodes,total reward
10000,181,7.0
20000,375,7.0
30000,570,24.0
40000,787,29.0
50000,1027,35.0
60000,1266,45.0
70000,1467,33.0
80000,1708,55.0
90000,1948,56.0
100000,2203,67.0
