total reward,steps,episodes
18.0,10000,180
25.0,20000,411
16.0,30000,618
44.0,40000,881
51.0,50000,1137
46.0,60000,1386
75.0,70000,1681
76.0,80000,1952
67.0,90000,2236
58.0,100000,2494
