steps,total reward,episodes
10000,23.0,135
20000,68.0,337
30000,108.0,605
40000,222.0,965
50000,220.0,1290
60000,228.0,1611
70000,231.0,1939
80000,240.0,2274
90000,213.0,2599
100000,223.0,2919
