steps,episodes,total reward
10000,125,26.0
20000,420,187.0
30000,808,289.0
40000,1186,281.0
50000,1601,293.0
60000,2009,310.0
70000,2406,314.0
80000,2794,277.0
90000,3205,317.0
100000,3589,291.0
